candidate_id	caller_definition_id	caller_source_path	caller_source_sha256	caller_source_line	caller_symbol	callee_spelling	call_form	boundary
"MVDM-SECOND-CANDIDATE-000439"	"MVDM-FIRST-DEFINITION-000036"	"base/mvdm/softpc.new/base/keymouse/keyba.c"	"d3326210be154866924ca99f1e44e0a76e9a912e15975305804f6b59c4cf7953"	"1441"	"RaiseAllDownKeys"	"host_key_up"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000440"	"MVDM-FIRST-DEFINITION-000037"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"1040"	"RegisterWowExec"	"CsrClientCallServer"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000441"	"MVDM-FIRST-DEFINITION-000037"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"1042"	"RegisterWowExec"	"CSR_MAKE_API_NUMBER"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000442"	"MVDM-FIRST-DEFINITION-000038"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"735"	"RemoveDirectoryOem"	"NtCurrentTeb"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000443"	"MVDM-FIRST-DEFINITION-000038"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"736"	"RemoveDirectoryOem"	"InitOemString"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000444"	"MVDM-FIRST-DEFINITION-000038"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"737"	"RemoveDirectoryOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000445"	"MVDM-FIRST-DEFINITION-000038"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"738"	"RemoveDirectoryOem"	"NT_SUCCESS"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000446"	"MVDM-FIRST-DEFINITION-000038"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"740"	"RemoveDirectoryOem"	"SetLastError"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000447"	"MVDM-FIRST-DEFINITION-000038"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"743"	"RemoveDirectoryOem"	"BaseSetLastNTError"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000448"	"MVDM-FIRST-DEFINITION-000038"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"747"	"RemoveDirectoryOem"	"RemoveDirectoryW"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000449"	"MVDM-FIRST-DEFINITION-000039"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1125"	"RemoveFontResourceOem"	"NtCurrentTeb"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000450"	"MVDM-FIRST-DEFINITION-000039"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1126"	"RemoveFontResourceOem"	"InitOemString"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000451"	"MVDM-FIRST-DEFINITION-000039"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1127"	"RemoveFontResourceOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000452"	"MVDM-FIRST-DEFINITION-000039"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1128"	"RemoveFontResourceOem"	"NT_SUCCESS"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000453"	"MVDM-FIRST-DEFINITION-000039"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1130"	"RemoveFontResourceOem"	"SetLastError"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000454"	"MVDM-FIRST-DEFINITION-000039"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1133"	"RemoveFontResourceOem"	"BaseSetLastNTError"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000455"	"MVDM-FIRST-DEFINITION-000039"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1137"	"RemoveFontResourceOem"	"RemoveFontResourceW"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000456"	"MVDM-FIRST-DEFINITION-000040"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"228"	"SAAllocate"	"ASSERT_SUBALLOC"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000457"	"MVDM-FIRST-DEFINITION-000040"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"233"	"SAAllocate"	"ALLOC_ROUND"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000458"	"MVDM-FIRST-DEFINITION-000040"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"248"	"SAAllocate"	"GET_BIT_FROM_CHAR_ARRAY"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000459"	"MVDM-FIRST-DEFINITION-000040"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"276"	"SAAllocate"	"GET_BIT_FROM_CHAR_ARRAY"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000460"	"MVDM-FIRST-DEFINITION-000040"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"313"	"SAAllocate"	"AllocateChunkAt"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000461"	"MVDM-FIRST-DEFINITION-000040"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"324"	"SAAllocate"	"BLOCK_INDEX_TO_ADDRESS"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000462"	"MVDM-FIRST-DEFINITION-000040"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"326"	"SAAllocate"	"ASSERT"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000463"	"MVDM-FIRST-DEFINITION-000040"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"333"	"SAAllocate"	"sprintf"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000464"	"MVDM-FIRST-DEFINITION-000040"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"334"	"SAAllocate"	"OutputDebugString"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000465"	"MVDM-FIRST-DEFINITION-000041"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"383"	"SAFree"	"ASSERT_SUBALLOC"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000466"	"MVDM-FIRST-DEFINITION-000041"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"400"	"SAFree"	"ADDRESS_TO_BLOCK_INDEX"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000467"	"MVDM-FIRST-DEFINITION-000041"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"405"	"SAFree"	"ALLOC_ROUND"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000468"	"MVDM-FIRST-DEFINITION-000041"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"407"	"SAFree"	"FreeChunk"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000469"	"MVDM-FIRST-DEFINITION-000042"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"73"	"SAInitialize"	"ASSERT"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000470"	"MVDM-FIRST-DEFINITION-000042"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"85"	"SAInitialize"	"malloc"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000471"	"MVDM-FIRST-DEFINITION-000042"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"94"	"SAInitialize"	"RtlZeroMemory"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000472"	"MVDM-FIRST-DEFINITION-000042"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"96"	"SAInitialize"	"INIT_SUBALLOC_SIGNATURE"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000473"	"MVDM-FIRST-DEFINITION-000043"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"145"	"SAQueryFree"	"ASSERT_SUBALLOC"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000474"	"MVDM-FIRST-DEFINITION-000043"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"158"	"SAQueryFree"	"GET_BIT_FROM_CHAR_ARRAY"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000475"	"MVDM-FIRST-DEFINITION-000043"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"174"	"SAQueryFree"	"GET_BIT_FROM_CHAR_ARRAY"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000476"	"MVDM-FIRST-DEFINITION-000044"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"474"	"SAReallocate"	"ASSERT_SUBALLOC"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000477"	"MVDM-FIRST-DEFINITION-000044"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"479"	"SAReallocate"	"ALLOC_ROUND"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000478"	"MVDM-FIRST-DEFINITION-000044"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"480"	"SAReallocate"	"ALLOC_ROUND"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000479"	"MVDM-FIRST-DEFINITION-000044"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"481"	"SAReallocate"	"ADDRESS_TO_BLOCK_INDEX"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000480"	"MVDM-FIRST-DEFINITION-000044"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"503"	"SAReallocate"	"FreeChunk"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000481"	"MVDM-FIRST-DEFINITION-000044"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"522"	"SAReallocate"	"AllocateChunkAt"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000482"	"MVDM-FIRST-DEFINITION-000044"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"540"	"SAReallocate"	"AllocateChunkAt"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000483"	"MVDM-FIRST-DEFINITION-000044"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"558"	"SAReallocate"	"MoveMemRoutine"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000484"	"MVDM-FIRST-DEFINITION-000044"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"559"	"SAReallocate"	"BLOCK_INDEX_TO_ADDRESS"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000485"	"MVDM-FIRST-DEFINITION-000044"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"567"	"SAReallocate"	"BLOCK_INDEX_TO_ADDRESS"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000486"	"MVDM-FIRST-DEFINITION-000044"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"591"	"SAReallocate"	"MoveMemRoutine"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000487"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"147"	"SearchPathOem"	"ARGUMENT_PRESENT"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000488"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"154"	"SearchPathOem"	"NtCurrentTeb"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000489"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"155"	"SearchPathOem"	"InitOemString"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000490"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"157"	"SearchPathOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000491"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"158"	"SearchPathOem"	"NT_SUCCESS"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000492"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"160"	"SearchPathOem"	"SetLastError"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000493"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"163"	"SearchPathOem"	"BaseSetLastNTError"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000494"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"168"	"SearchPathOem"	"ARGUMENT_PRESENT"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000495"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"169"	"SearchPathOem"	"InitOemString"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000496"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"170"	"SearchPathOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000497"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"171"	"SearchPathOem"	"NT_SUCCESS"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000498"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"172"	"SearchPathOem"	"BaseSetLastNTError"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000499"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"180"	"SearchPathOem"	"ARGUMENT_PRESENT"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000500"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"181"	"SearchPathOem"	"InitOemString"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000501"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"182"	"SearchPathOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000502"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"183"	"SearchPathOem"	"NT_SUCCESS"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000503"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"184"	"SearchPathOem"	"ARGUMENT_PRESENT"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000504"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"185"	"SearchPathOem"	"RtlFreeUnicodeString"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000505"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"187"	"SearchPathOem"	"BaseSetLastNTError"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000506"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"195"	"SearchPathOem"	"RtlAllocateHeap"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000507"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"195"	"SearchPathOem"	"RtlProcessHeap"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000508"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"197"	"SearchPathOem"	"BaseSetLastNTError"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000509"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"200"	"SearchPathOem"	"SearchPathW"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000510"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"209"	"SearchPathOem"	"RtlInitUnicodeString"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000511"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"212"	"SearchPathOem"	"RtlUnicodeStringToOemString"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000512"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"213"	"SearchPathOem"	"NT_SUCCESS"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000513"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"214"	"SearchPathOem"	"BaseSetLastNTError"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000514"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"218"	"SearchPathOem"	"ARGUMENT_PRESENT"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000515"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"230"	"SearchPathOem"	"RtlFreeHeap"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000516"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"230"	"SearchPathOem"	"RtlProcessHeap"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000517"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"232"	"SearchPathOem"	"ARGUMENT_PRESENT"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
"MVDM-SECOND-CANDIDATE-000518"	"MVDM-FIRST-DEFINITION-000045"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"233"	"SearchPathOem"	"RtlFreeUnicodeString"	"direct-named-call"	"T294 records direct outgoing expression only; a later degree may inspect the callee body"
