"file_id"	"target_path"	"package_root"	"scan_state"	"candidate_count"	"evidence"
"MVDM-FILE-1536"	"wow32/wheap.c"	"wow32"	"c-like-lexical-scan"	"8"	"wow32/wheap.c"
"MVDM-FILE-1544"	"wow32/wkbman.c"	"wow32"	"c-like-lexical-scan"	"75"	"wow32/wkbman.c"
"MVDM-FILE-1547"	"wow32/wkernel.c"	"wow32"	"c-like-lexical-scan"	"226"	"wow32/wkernel.c"
"MVDM-FILE-1549"	"wow32/wkfileio.c"	"wow32"	"c-like-lexical-scan"	"357"	"wow32/wkfileio.c"
"MVDM-FILE-1551"	"wow32/wkglobal.c"	"wow32"	"c-like-lexical-scan"	"108"	"wow32/wkglobal.c"
"MVDM-FILE-1553"	"wow32/wkgthunk.c"	"wow32"	"c-like-lexical-scan"	"40"	"wow32/wkgthunk.c"
"MVDM-FILE-1555"	"wow32/wklocal.c"	"wow32"	"c-like-lexical-scan"	"79"	"wow32/wklocal.c"
"MVDM-FILE-1557"	"wow32/wkman.c"	"wow32"	"c-like-lexical-scan"	"644"	"wow32/wkman.c"
"MVDM-FILE-1559"	"wow32/wkmem.c"	"wow32"	"c-like-lexical-scan"	"31"	"wow32/wkmem.c"
"MVDM-FILE-1563"	"wow32/wmdisp32.c"	"wow32"	"c-like-lexical-scan"	"514"	"wow32/wmdisp32.c"
"MVDM-FILE-1565"	"wow32/wmmalias.c"	"wow32"	"c-like-lexical-scan"	"55"	"wow32/wmmalias.c"
"MVDM-FILE-1567"	"wow32/wmmedia.c"	"wow32"	"c-like-lexical-scan"	"22"	"wow32/wmmedia.c"
"MVDM-FILE-1569"	"wow32/wmmedia1.c"	"wow32"	"c-like-lexical-scan"	"200"	"wow32/wmmedia1.c"
"MVDM-FILE-1570"	"wow32/wmmedia2.c"	"wow32"	"c-like-lexical-scan"	"1044"	"wow32/wmmedia2.c"
"MVDM-FILE-1571"	"wow32/wmmstru1.c"	"wow32"	"c-like-lexical-scan"	"223"	"wow32/wmmstru1.c"
"MVDM-FILE-1572"	"wow32/wmmstru2.c"	"wow32"	"c-like-lexical-scan"	"94"	"wow32/wmmstru2.c"
"MVDM-FILE-1573"	"wow32/wmmstruc.c"	"wow32"	"c-like-lexical-scan"	"192"	"wow32/wmmstruc.c"
"MVDM-FILE-1577"	"wow32/wmsg16.c"	"wow32"	"c-like-lexical-scan"	"380"	"wow32/wmsg16.c"
"MVDM-FILE-1579"	"wow32/wmsgbm.c"	"wow32"	"c-like-lexical-scan"	"9"	"wow32/wmsgbm.c"
"MVDM-FILE-1581"	"wow32/wmsgcb.c"	"wow32"	"c-like-lexical-scan"	"21"	"wow32/wmsgcb.c"
"MVDM-FILE-1583"	"wow32/wmsgem.c"	"wow32"	"c-like-lexical-scan"	"40"	"wow32/wmsgem.c"
"MVDM-FILE-1585"	"wow32/wmsglb.c"	"wow32"	"c-like-lexical-scan"	"26"	"wow32/wmsglb.c"
"MVDM-FILE-1587"	"wow32/wmsgsbm.c"	"wow32"	"c-like-lexical-scan"	"15"	"wow32/wmsgsbm.c"
"MVDM-FILE-1589"	"wow32/wmtbl32.c"	"wow32"	"c-like-lexical-scan"	"1026"	"wow32/wmtbl32.c"
"MVDM-FILE-1591"	"wow32/wole2.c"	"wow32"	"c-like-lexical-scan"	"42"	"wow32/wole2.c"
"MVDM-FILE-1593"	"wow32/wow32.c"	"wow32"	"c-like-lexical-scan"	"336"	"wow32/wow32.c"
"MVDM-FILE-1599"	"wow32/wow32fax.c"	"wow32"	"c-like-lexical-scan"	"206"	"wow32/wow32fax.c"
"MVDM-FILE-1601"	"wow32/wowhooks.c"	"wow32"	"c-like-lexical-scan"	"251"	"wow32/wowhooks.c"
"MVDM-FILE-1604"	"wow32/wowtbl.c"	"wow32"	"c-like-lexical-scan"	"23"	"wow32/wowtbl.c"
"MVDM-FILE-1606"	"wow32/wparam.c"	"wow32"	"c-like-lexical-scan"	"53"	"wow32/wparam.c"
"MVDM-FILE-1608"	"wow32/wreldc.c"	"wow32"	"c-like-lexical-scan"	"30"	"wow32/wreldc.c"
"MVDM-FILE-1610"	"wow32/wres16.c"	"wow32"	"c-like-lexical-scan"	"166"	"wow32/wres16.c"
"MVDM-FILE-1612"	"wow32/wres32.c"	"wow32"	"c-like-lexical-scan"	"47"	"wow32/wres32.c"
"MVDM-FILE-1614"	"wow32/wsdata.c"	"wow32"	"c-like-lexical-scan"	"301"	"wow32/wsdata.c"
"MVDM-FILE-1616"	"wow32/wsext.c"	"wow32"	"c-like-lexical-scan"	"137"	"wow32/wsext.c"
"MVDM-FILE-1617"	"wow32/wshell.c"	"wow32"	"c-like-lexical-scan"	"239"	"wow32/wshell.c"
"MVDM-FILE-1621"	"wow32/wsman.c"	"wow32"	"c-like-lexical-scan"	"4"	"wow32/wsman.c"
"MVDM-FILE-1624"	"wow32/wspool.c"	"wow32"	"c-like-lexical-scan"	"85"	"wow32/wspool.c"
"MVDM-FILE-1626"	"wow32/wsraw.c"	"wow32"	"c-like-lexical-scan"	"412"	"wow32/wsraw.c"
"MVDM-FILE-1629"	"wow32/wstruc.c"	"wow32"	"c-like-lexical-scan"	"393"	"wow32/wstruc.c"
"MVDM-FILE-1631"	"wow32/wsubcls.c"	"wow32"	"c-like-lexical-scan"	"49"	"wow32/wsubcls.c"
"MVDM-FILE-1633"	"wow32/wthman.c"	"wow32"	"c-like-lexical-scan"	"1"	"wow32/wthman.c"
"MVDM-FILE-1638"	"wow32/wucaret.c"	"wow32"	"c-like-lexical-scan"	"42"	"wow32/wucaret.c"
"MVDM-FILE-1640"	"wow32/wuclass.c"	"wow32"	"c-like-lexical-scan"	"183"	"wow32/wuclass.c"
"MVDM-FILE-1642"	"wow32/wuclip.c"	"wow32"	"c-like-lexical-scan"	"243"	"wow32/wuclip.c"
"MVDM-FILE-1644"	"wow32/wucomm.c"	"wow32"	"c-like-lexical-scan"	"446"	"wow32/wucomm.c"
"MVDM-FILE-1646"	"wow32/wucursor.c"	"wow32"	"c-like-lexical-scan"	"65"	"wow32/wucursor.c"
"MVDM-FILE-1648"	"wow32/wudlg.c"	"wow32"	"c-like-lexical-scan"	"212"	"wow32/wudlg.c"
"MVDM-FILE-1650"	"wow32/wuhook.c"	"wow32"	"c-like-lexical-scan"	"58"	"wow32/wuhook.c"
"MVDM-FILE-1652"	"wow32/wulang.c"	"wow32"	"c-like-lexical-scan"	"103"	"wow32/wulang.c"
"MVDM-FILE-1654"	"wow32/wuman.c"	"wow32"	"c-like-lexical-scan"	"67"	"wow32/wuman.c"
"MVDM-FILE-1656"	"wow32/wumenu.c"	"wow32"	"c-like-lexical-scan"	"209"	"wow32/wumenu.c"
"MVDM-FILE-1658"	"wow32/wumsg.c"	"wow32"	"c-like-lexical-scan"	"321"	"wow32/wumsg.c"
"MVDM-FILE-1660"	"wow32/wuser.c"	"wow32"	"c-like-lexical-scan"	"542"	"wow32/wuser.c"
"MVDM-FILE-1662"	"wow32/wuser31.c"	"wow32"	"c-like-lexical-scan"	"198"	"wow32/wuser31.c"
"MVDM-FILE-1664"	"wow32/wusercli.c"	"wow32"	"c-like-lexical-scan"	"90"	"wow32/wusercli.c"
"MVDM-FILE-1668"	"wow32/wutext.c"	"wow32"	"c-like-lexical-scan"	"30"	"wow32/wutext.c"
"MVDM-FILE-1670"	"wow32/wutmr.c"	"wow32"	"c-like-lexical-scan"	"135"	"wow32/wutmr.c"
"MVDM-FILE-1672"	"wow32/wuwind.c"	"wow32"	"c-like-lexical-scan"	"457"	"wow32/wuwind.c"
"MVDM-FILE-1677"	"xms.486/i386/xmsmem86.c"	"xms.486"	"c-like-lexical-scan"	"8"	"xms.486/i386/xmsmem86.c"
"MVDM-FILE-1682"	"xms.486/xms.c"	"xms.486"	"c-like-lexical-scan"	"8"	"xms.486/xms.c"
"MVDM-FILE-1684"	"xms.486/xmsa20.c"	"xms.486"	"c-like-lexical-scan"	"18"	"xms.486/xmsa20.c"
"MVDM-FILE-1685"	"xms.486/xmsblock.c"	"xms.486"	"c-like-lexical-scan"	"41"	"xms.486/xmsblock.c"
"MVDM-FILE-1686"	"xms.486/xmsdisp.c"	"xms.486"	"c-like-lexical-scan"	"4"	"xms.486/xmsdisp.c"
"MVDM-FILE-1687"	"xms.486/xmsmemr.c"	"xms.486"	"c-like-lexical-scan"	"8"	"xms.486/xmsmemr.c"
"MVDM-FILE-1688"	"xms.486/xmsmisc.c"	"xms.486"	"c-like-lexical-scan"	"11"	"xms.486/xmsmisc.c"
"MVDM-FILE-1689"	"xms.486/xmsumb.c"	"xms.486"	"c-like-lexical-scan"	"28"	"xms.486/xmsumb.c"
