classification_id	source_path	source_line	warning	message	architectures	review_cluster	x86_x64_disposition	required_next_read	source_records
T310-S8-P4-CLASS-018830	src/mvdm-host/softpc.new/host/src/nt_vga.c	1255	C4100	'screen_y': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037589,T310-S8-P4-WARN-037592
T310-S8-P4-CLASS-018831	src/mvdm-host/softpc.new/host/src/nt_vga.c	1255	C4100	'screen_x': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037590,T310-S8-P4-WARN-037593
T310-S8-P4-CLASS-018832	src/mvdm-host/softpc.new/host/src/nt_vga.c	1255	C4100	'offset': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037591,T310-S8-P4-WARN-037594
T310-S8-P4-CLASS-018833	src/mvdm-host/softpc.new/host/src/nt_vga.c	1256	C4100	'height': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037595,T310-S8-P4-WARN-037597
T310-S8-P4-CLASS-018834	src/mvdm-host/softpc.new/host/src/nt_vga.c	1256	C4100	'width': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037596,T310-S8-P4-WARN-037598
T310-S8-P4-CLASS-018835	src/mvdm-host/softpc.new/host/src/nt_vga.c	1267	C4100	'screen_y': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037599,T310-S8-P4-WARN-037602
T310-S8-P4-CLASS-018836	src/mvdm-host/softpc.new/host/src/nt_vga.c	1267	C4100	'screen_x': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037600,T310-S8-P4-WARN-037603
T310-S8-P4-CLASS-018837	src/mvdm-host/softpc.new/host/src/nt_vga.c	1267	C4100	'offset': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037601,T310-S8-P4-WARN-037604
T310-S8-P4-CLASS-018838	src/mvdm-host/softpc.new/host/src/nt_vga.c	1268	C4100	'height': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037605,T310-S8-P4-WARN-037607
T310-S8-P4-CLASS-018839	src/mvdm-host/softpc.new/host/src/nt_vga.c	1268	C4100	'width': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037606,T310-S8-P4-WARN-037608
T310-S8-P4-CLASS-018840	src/mvdm-host/softpc.new/host/src/nt_vga.c	1284	C4100	'screen_y': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037609,T310-S8-P4-WARN-037612
T310-S8-P4-CLASS-018841	src/mvdm-host/softpc.new/host/src/nt_vga.c	1284	C4100	'screen_x': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037610,T310-S8-P4-WARN-037613
T310-S8-P4-CLASS-018842	src/mvdm-host/softpc.new/host/src/nt_vga.c	1284	C4100	'offset': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037611,T310-S8-P4-WARN-037614
T310-S8-P4-CLASS-018843	src/mvdm-host/softpc.new/host/src/nt_vga.c	1285	C4100	'height': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037615,T310-S8-P4-WARN-037617
T310-S8-P4-CLASS-018844	src/mvdm-host/softpc.new/host/src/nt_vga.c	1285	C4100	'width': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037616,T310-S8-P4-WARN-037618
T310-S8-P4-CLASS-018845	src/mvdm-host/softpc.new/host/src/nt_vga.c	1296	C4100	'screen_y': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037619,T310-S8-P4-WARN-037622
T310-S8-P4-CLASS-018846	src/mvdm-host/softpc.new/host/src/nt_vga.c	1296	C4100	'screen_x': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037620,T310-S8-P4-WARN-037623
T310-S8-P4-CLASS-018847	src/mvdm-host/softpc.new/host/src/nt_vga.c	1296	C4100	'offset': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037621,T310-S8-P4-WARN-037624
T310-S8-P4-CLASS-018848	src/mvdm-host/softpc.new/host/src/nt_vga.c	1297	C4100	'height': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037625,T310-S8-P4-WARN-037627
T310-S8-P4-CLASS-018849	src/mvdm-host/softpc.new/host/src/nt_vga.c	1297	C4100	'width': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037626,T310-S8-P4-WARN-037628
T310-S8-P4-CLASS-018850	src/mvdm-host/softpc.new/host/src/nt_vga.c	1308	C4100	'screen_y': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037629,T310-S8-P4-WARN-037632
T310-S8-P4-CLASS-018851	src/mvdm-host/softpc.new/host/src/nt_vga.c	1308	C4100	'screen_x': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037630,T310-S8-P4-WARN-037633
T310-S8-P4-CLASS-018852	src/mvdm-host/softpc.new/host/src/nt_vga.c	1308	C4100	'offset': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037631,T310-S8-P4-WARN-037634
T310-S8-P4-CLASS-018853	src/mvdm-host/softpc.new/host/src/nt_vga.c	1309	C4100	'height': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037635,T310-S8-P4-WARN-037637
T310-S8-P4-CLASS-018854	src/mvdm-host/softpc.new/host/src/nt_vga.c	1309	C4100	'width': unreferenced formal parameter	x64,x86	SPC-HOST-VIDEO-BINDINGS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037636,T310-S8-P4-WARN-037638
T310-S8-P4-CLASS-018855	src/mvdm-host/softpc.new/base/keymouse/keyba.c	1929	C4244	'function': conversion from 'int' to 'IU8', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037639,T310-S8-P4-WARN-037640
T310-S8-P4-CLASS-018856	src/mvdm-host/softpc.new/base/keymouse/keyba.c	1944	C4244	'=': conversion from 'int' to 'IU8', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037641,T310-S8-P4-WARN-037642
T310-S8-P4-CLASS-018857	src/mvdm-host/softpc.new/base/keymouse/keyba.c	2252	C4100	'CallCount': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037643,T310-S8-P4-WARN-037645
T310-S8-P4-CLASS-018858	src/mvdm-host/softpc.new/base/keymouse/keyba.c	2252	C4100	'IrqLine': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037644,T310-S8-P4-WARN-037646
T310-S8-P4-CLASS-018859	src/mvdm-host/softpc.new/base/keymouse/keyba.c	3233	C4244	'function': conversion from 'int' to 'IU16', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037647,T310-S8-P4-WARN-037648
T310-S8-P4-CLASS-018860	src/mvdm-host/softpc.new/base/keymouse/keybd_io.c	672	C4100	'message': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037649,T310-S8-P4-WARN-037650
T310-S8-P4-CLASS-018861	src/mvdm-host/softpc.new/base/keymouse/keybd_io.c	859	C4101	'buffer_head': unreferenced local variable	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-037651,T310-S8-P4-WARN-037652
T310-S8-P4-CLASS-018862	src/mvdm-host/softpc.new/base/keymouse/keybd_io.c	860	C4101	'buffer_tail': unreferenced local variable	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-037653,T310-S8-P4-WARN-037654
T310-S8-P4-CLASS-018863	src/mvdm-host/softpc.new/base/keymouse/keybd_io.c	1208	C4244	'function': conversion from 'int' to 'IU8', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037655,T310-S8-P4-WARN-037656
T310-S8-P4-CLASS-018864	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	473	C4431	missing type specifier - int assumed. Note: C no longer supports default-int	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	must-repair-call-abi	undeclared, old-style, or incompatible call/table contract may truncate a pointer or pass the wrong calling convention; reconcile declaration, definition, table slot and selected callers	T310-S8-P4-WARN-037657,T310-S8-P4-WARN-037658
T310-S8-P4-CLASS-018865	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	474	C4431	missing type specifier - int assumed. Note: C no longer supports default-int	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	must-repair-call-abi	undeclared, old-style, or incompatible call/table contract may truncate a pointer or pass the wrong calling convention; reconcile declaration, definition, table slot and selected callers	T310-S8-P4-WARN-037659,T310-S8-P4-WARN-037660
T310-S8-P4-CLASS-018866	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	795	C4431	missing type specifier - int assumed. Note: C no longer supports default-int	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	must-repair-call-abi	undeclared, old-style, or incompatible call/table contract may truncate a pointer or pass the wrong calling convention; reconcile declaration, definition, table slot and selected callers	T310-S8-P4-WARN-037661,T310-S8-P4-WARN-037662
T310-S8-P4-CLASS-018867	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	798	C4431	missing type specifier - int assumed. Note: C no longer supports default-int	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	must-repair-call-abi	undeclared, old-style, or incompatible call/table contract may truncate a pointer or pass the wrong calling convention; reconcile declaration, definition, table slot and selected callers	T310-S8-P4-WARN-037663,T310-S8-P4-WARN-037664
T310-S8-P4-CLASS-018868	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	819	C4013	'host_memset' undefined; assuming extern returning int	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	must-repair-call-abi	undeclared, old-style, or incompatible call/table contract may truncate a pointer or pass the wrong calling convention; reconcile declaration, definition, table slot and selected callers	T310-S8-P4-WARN-037665,T310-S8-P4-WARN-037666
T310-S8-P4-CLASS-018869	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	854	C4244	'=': conversion from 'int' to 'MOUSE_SCREEN_DATA', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037667,T310-S8-P4-WARN-037668
T310-S8-P4-CLASS-018870	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	855	C4244	'=': conversion from 'int' to 'MOUSE_SCREEN_DATA', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037669,T310-S8-P4-WARN-037670
T310-S8-P4-CLASS-018871	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	977	C4101	'hook_offset': unreferenced local variable	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-037671,T310-S8-P4-WARN-037672
T310-S8-P4-CLASS-018872	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	981	C4101	's': unreferenced local variable	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-037673,T310-S8-P4-WARN-037675
T310-S8-P4-CLASS-018873	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	981	C4101	'o': unreferenced local variable	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-037674,T310-S8-P4-WARN-037676
T310-S8-P4-CLASS-018874	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	982	C4101	'block_offset': unreferenced local variable	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-037677,T310-S8-P4-WARN-037678
T310-S8-P4-CLASS-018875	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	1154	C4996	'sprintf': This function or variable may be unsafe. Consider using sprintf_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-037679,T310-S8-P4-WARN-037680
T310-S8-P4-CLASS-018876	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	1187	C4996	'sprintf': This function or variable may be unsafe. Consider using sprintf_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-037681,T310-S8-P4-WARN-037682
T310-S8-P4-CLASS-018877	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	1583	C4131	'restore_ega_defaults': uses old-style declarator	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	must-read-old-style-call-contract	K&R declaration may hide a modern parameter/return ABI mismatch; compare the selected declaration and callers before deciding whether it is a harmless source-style warning	T310-S8-P4-WARN-037683,T310-S8-P4-WARN-037684
T310-S8-P4-CLASS-018878	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	1638	C4244	'function': conversion from 'int' to 'IU8', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037685,T310-S8-P4-WARN-037686
T310-S8-P4-CLASS-018879	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	1649	C4244	'function': conversion from 'int' to 'IU8', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037687,T310-S8-P4-WARN-037688
T310-S8-P4-CLASS-018880	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	1661	C4431	missing type specifier - int assumed. Note: C no longer supports default-int	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	must-repair-call-abi	undeclared, old-style, or incompatible call/table contract may truncate a pointer or pass the wrong calling convention; reconcile declaration, definition, table slot and selected callers	T310-S8-P4-WARN-037689,T310-S8-P4-WARN-037690
T310-S8-P4-CLASS-018881	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	1707	C4013	'mouse_ega_mode' undefined; assuming extern returning int	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	must-repair-call-abi	undeclared, old-style, or incompatible call/table contract may truncate a pointer or pass the wrong calling convention; reconcile declaration, definition, table slot and selected callers	T310-S8-P4-WARN-037691,T310-S8-P4-WARN-037692
T310-S8-P4-CLASS-018882	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	1713	C4100	'curr_video_mode': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037693,T310-S8-P4-WARN-037696
T310-S8-P4-CLASS-018883	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	1713	C4131	'mouse_ega_mode': uses old-style declarator	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	must-read-old-style-call-contract	K&R declaration may hide a modern parameter/return ABI mismatch; compare the selected declaration and callers before deciding whether it is a harmless source-style warning	T310-S8-P4-WARN-037694,T310-S8-P4-WARN-037697
T310-S8-P4-CLASS-018884	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	1713	C4431	missing type specifier - int assumed. Note: C no longer supports default-int	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	must-repair-call-abi	undeclared, old-style, or incompatible call/table contract may truncate a pointer or pass the wrong calling convention; reconcile declaration, definition, table slot and selected callers	T310-S8-P4-WARN-037695,T310-S8-P4-WARN-037698
T310-S8-P4-CLASS-018885	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	1838	C4244	'function': conversion from 'int' to 'IU8', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037699,T310-S8-P4-WARN-037700
T310-S8-P4-CLASS-018886	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	1839	C4244	'function': conversion from 'int' to 'IU8', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037701,T310-S8-P4-WARN-037702
T310-S8-P4-CLASS-018887	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	1847	C4244	'function': conversion from 'MOUSE_SCALAR' to 'IU8', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037703,T310-S8-P4-WARN-037704
T310-S8-P4-CLASS-018888	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	1855	C4244	'function': conversion from 'MOUSE_STATE' to 'IU8', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037705,T310-S8-P4-WARN-037706
T310-S8-P4-CLASS-018889	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	1995	C4244	'function': conversion from 'int' to 'IU16', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037707,T310-S8-P4-WARN-037708
T310-S8-P4-CLASS-018890	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	2003	C4244	'function': conversion from 'int' to 'IU16', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037709,T310-S8-P4-WARN-037710
T310-S8-P4-CLASS-018891	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	2011	C4244	'function': conversion from 'int' to 'IU16', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037711,T310-S8-P4-WARN-037712
T310-S8-P4-CLASS-018892	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	2025	C4244	'function': conversion from 'int' to 'IU8', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037713,T310-S8-P4-WARN-037714
T310-S8-P4-CLASS-018893	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	2384	C4013	'host_os_mouse_pointer' undefined; assuming extern returning int	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	must-repair-call-abi	undeclared, old-style, or incompatible call/table contract may truncate a pointer or pass the wrong calling convention; reconcile declaration, definition, table slot and selected callers	T310-S8-P4-WARN-037715,T310-S8-P4-WARN-037716
T310-S8-P4-CLASS-018894	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	2765	C4100	'junk4': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037717,T310-S8-P4-WARN-037719
T310-S8-P4-CLASS-018895	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	2765	C4100	'junk3': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037718,T310-S8-P4-WARN-037720
