"interface_id"	"row_kind"	"caller_file_id"	"caller_path"	"caller_package"	"source_line"	"symbol"	"declaration_path"	"declaration_package"	"correlation"	"reachability_state"	"owner_state"	"abi_state"	"failure_state"	"evidence"
"MVDM-BOUNDARY-02134"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"985"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02134"
"MVDM-BOUNDARY-02135"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"986"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02135"
"MVDM-BOUNDARY-02136"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1138"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02136"
"MVDM-BOUNDARY-02137"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1139"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02137"
"MVDM-BOUNDARY-02138"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1224"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02138"
"MVDM-BOUNDARY-02139"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1225"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02139"
"MVDM-BOUNDARY-02140"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1357"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02140"
"MVDM-BOUNDARY-02141"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1358"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02141"
"MVDM-BOUNDARY-02142"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1443"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02142"
"MVDM-BOUNDARY-02143"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1444"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02143"
"MVDM-BOUNDARY-02144"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1607"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02144"
"MVDM-BOUNDARY-02145"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1608"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02145"
"MVDM-BOUNDARY-02146"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1693"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02146"
"MVDM-BOUNDARY-02147"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1694"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02147"
"MVDM-BOUNDARY-02148"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1837"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02148"
"MVDM-BOUNDARY-02149"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1838"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02149"
"MVDM-BOUNDARY-02150"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1933"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02150"
"MVDM-BOUNDARY-02151"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1934"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02151"
"MVDM-BOUNDARY-02152"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1983"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02152"
"MVDM-BOUNDARY-02153"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"1984"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02153"
"MVDM-BOUNDARY-02154"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2079"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02154"
"MVDM-BOUNDARY-02155"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2080"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02155"
"MVDM-BOUNDARY-02156"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2241"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02156"
"MVDM-BOUNDARY-02157"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2242"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02157"
"MVDM-BOUNDARY-02158"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2337"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02158"
"MVDM-BOUNDARY-02159"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2338"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02159"
"MVDM-BOUNDARY-02160"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2387"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02160"
"MVDM-BOUNDARY-02161"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2388"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02161"
"MVDM-BOUNDARY-02162"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2483"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02162"
"MVDM-BOUNDARY-02163"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2484"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02163"
"MVDM-BOUNDARY-02164"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2667"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02164"
"MVDM-BOUNDARY-02165"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2668"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02165"
"MVDM-BOUNDARY-02166"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2763"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02166"
"MVDM-BOUNDARY-02167"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2764"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02167"
"MVDM-BOUNDARY-02168"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2813"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02168"
"MVDM-BOUNDARY-02169"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2814"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02169"
"MVDM-BOUNDARY-02170"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2909"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02170"
"MVDM-BOUNDARY-02171"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"2910"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02171"
"MVDM-BOUNDARY-02172"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3053"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02172"
"MVDM-BOUNDARY-02173"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3054"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02173"
"MVDM-BOUNDARY-02174"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3149"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02174"
"MVDM-BOUNDARY-02175"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3150"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02175"
"MVDM-BOUNDARY-02176"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3199"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02176"
"MVDM-BOUNDARY-02177"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3200"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02177"
"MVDM-BOUNDARY-02178"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3295"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02178"
"MVDM-BOUNDARY-02179"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3296"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02179"
"MVDM-BOUNDARY-02180"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3453"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02180"
"MVDM-BOUNDARY-02181"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3454"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02181"
"MVDM-BOUNDARY-02182"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3549"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02182"
"MVDM-BOUNDARY-02183"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3550"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02183"
"MVDM-BOUNDARY-02184"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3599"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02184"
"MVDM-BOUNDARY-02185"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3600"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02185"
"MVDM-BOUNDARY-02186"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3695"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02186"
"MVDM-BOUNDARY-02187"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3696"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02187"
"MVDM-BOUNDARY-02188"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3873"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02188"
"MVDM-BOUNDARY-02189"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3874"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02189"
"MVDM-BOUNDARY-02190"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3969"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02190"
"MVDM-BOUNDARY-02191"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"3970"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02191"
"MVDM-BOUNDARY-02192"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"4019"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02192"
"MVDM-BOUNDARY-02193"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"4020"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02193"
"MVDM-BOUNDARY-02194"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"4115"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02194"
"MVDM-BOUNDARY-02195"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"4116"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02195"
"MVDM-BOUNDARY-02196"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"4315"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02196"
