"file_id"	"source_path"	"package_root"	"file_kind"	"final_disposition"	"final_owner_or_link_boundary"	"final_change_class"	"named_adapter"	"tracker_state"	"evidence"
"MVDM-FILE-1597"	"wow32/wow32.rc"	"wow32"	"resource-or-other"	"not-host-runtime"	"retained original unselected WOW32 source or build/resource evidence; no final host link input"	"none; byte-exact source mirror retained"	"none"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1597"
"MVDM-FILE-1598"	"wow32/wow32.tt"	"wow32"	"resource-or-other"	"not-host-runtime"	"retained original unselected WOW32 source or build/resource evidence; no final host link input"	"none; byte-exact source mirror retained"	"none"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1598"
"MVDM-FILE-1599"	"wow32/wow32fax.c"	"wow32"	"source"	"adapter-backed"	"opennt-mvdm-host original WOW32 provider -> adapter-wow and adapter-win32 public/same-shaped capability bindings; session owns identity mapping"	"binding-only; preserve original provider dispatch, structures and failure order"	"adapter-wow; adapter-win32; session host-resource mapping manager"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1599"
"MVDM-FILE-1600"	"wow32/wowdde.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1600"
"MVDM-FILE-1601"	"wow32/wowhooks.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1601"
"MVDM-FILE-1602"	"wow32/wowhooks.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1602"
"MVDM-FILE-1603"	"wow32/wowtable.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1603"
"MVDM-FILE-1604"	"wow32/wowtbl.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1604"
"MVDM-FILE-1605"	"wow32/wowtbl.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1605"
"MVDM-FILE-1606"	"wow32/wparam.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1606"
"MVDM-FILE-1607"	"wow32/wparam.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1607"
"MVDM-FILE-1608"	"wow32/wreldc.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1608"
"MVDM-FILE-1609"	"wow32/wreldc.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1609"
"MVDM-FILE-1610"	"wow32/wres16.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1610"
"MVDM-FILE-1611"	"wow32/wres16.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1611"
"MVDM-FILE-1612"	"wow32/wres32.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1612"
"MVDM-FILE-1613"	"wow32/wres32.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1613"
"MVDM-FILE-1614"	"wow32/wsdata.c"	"wow32"	"source"	"adapter-backed"	"opennt-mvdm-host original WOW32 provider -> adapter-wow and adapter-win32 public/same-shaped capability bindings; session owns identity mapping"	"binding-only; preserve original provider dispatch, structures and failure order"	"adapter-wow; adapter-win32; session host-resource mapping manager"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1614"
"MVDM-FILE-1615"	"wow32/wsdynmc.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1615"
"MVDM-FILE-1616"	"wow32/wsext.c"	"wow32"	"source"	"adapter-backed"	"opennt-mvdm-host original WOW32 provider -> adapter-wow and adapter-win32 public/same-shaped capability bindings; session owns identity mapping"	"binding-only; preserve original provider dispatch, structures and failure order"	"adapter-wow; adapter-win32; session host-resource mapping manager"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1616"
"MVDM-FILE-1617"	"wow32/wshell.c"	"wow32"	"source"	"adapter-backed"	"opennt-mvdm-host original WOW32 provider -> adapter-wow and adapter-win32 public/same-shaped capability bindings; session owns identity mapping"	"binding-only; preserve original provider dispatch, structures and failure order"	"adapter-wow; adapter-win32; session host-resource mapping manager"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1617"
"MVDM-FILE-1618"	"wow32/wshell.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1618"
"MVDM-FILE-1619"	"wow32/wshltbl.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1619"
"MVDM-FILE-1620"	"wow32/wshtbl2.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1620"
"MVDM-FILE-1621"	"wow32/wsman.c"	"wow32"	"source"	"adapter-backed"	"opennt-mvdm-host original WOW32 provider -> adapter-wow and adapter-win32 public/same-shaped capability bindings; session owns identity mapping"	"binding-only; preserve original provider dispatch, structures and failure order"	"adapter-wow; adapter-win32; session host-resource mapping manager"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1621"
"MVDM-FILE-1622"	"wow32/wsman.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1622"
"MVDM-FILE-1623"	"wow32/wsocktbl.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1623"
"MVDM-FILE-1624"	"wow32/wspool.c"	"wow32"	"source"	"adapter-backed"	"opennt-mvdm-host original WOW32 provider -> adapter-wow and adapter-win32 public/same-shaped capability bindings; session owns identity mapping"	"binding-only; preserve original provider dispatch, structures and failure order"	"adapter-wow; adapter-win32; session host-resource mapping manager"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1624"
"MVDM-FILE-1625"	"wow32/wspool.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1625"
"MVDM-FILE-1626"	"wow32/wsraw.c"	"wow32"	"source"	"adapter-backed"	"opennt-mvdm-host original WOW32 provider -> adapter-wow and adapter-win32 public/same-shaped capability bindings; session owns identity mapping"	"binding-only; preserve original provider dispatch, structures and failure order"	"adapter-wow; adapter-win32; session host-resource mapping manager"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1626"
"MVDM-FILE-1627"	"wow32/wstbl.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1627"
"MVDM-FILE-1628"	"wow32/wstbl2.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1628"
"MVDM-FILE-1629"	"wow32/wstruc.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1629"
"MVDM-FILE-1630"	"wow32/wstruc.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1630"
"MVDM-FILE-1631"	"wow32/wsubcls.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1631"
"MVDM-FILE-1632"	"wow32/wsubcls.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1632"
"MVDM-FILE-1633"	"wow32/wthman.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1633"
"MVDM-FILE-1634"	"wow32/wthman.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1634"
"MVDM-FILE-1635"	"wow32/wthtbl.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1635"
"MVDM-FILE-1636"	"wow32/wthtbl2.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1636"
"MVDM-FILE-1637"	"wow32/wuansi.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1637"
"MVDM-FILE-1638"	"wow32/wucaret.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1638"
"MVDM-FILE-1639"	"wow32/wucaret.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1639"
"MVDM-FILE-1640"	"wow32/wuclass.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1640"
"MVDM-FILE-1641"	"wow32/wuclass.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1641"
"MVDM-FILE-1642"	"wow32/wuclip.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1642"
"MVDM-FILE-1643"	"wow32/wuclip.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1643"
"MVDM-FILE-1644"	"wow32/wucomm.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1644"
"MVDM-FILE-1645"	"wow32/wucomm.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1645"
"MVDM-FILE-1646"	"wow32/wucursor.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1646"
"MVDM-FILE-1647"	"wow32/wucursor.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1647"
"MVDM-FILE-1648"	"wow32/wudlg.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1648"
"MVDM-FILE-1649"	"wow32/wudlg.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1649"
"MVDM-FILE-1650"	"wow32/wuhook.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1650"
"MVDM-FILE-1651"	"wow32/wuhook.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1651"
"MVDM-FILE-1652"	"wow32/wulang.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1652"
"MVDM-FILE-1653"	"wow32/wulang.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1653"
"MVDM-FILE-1654"	"wow32/wuman.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1654"
